src_port,dst_port,protocol,duration,pkt_count,total_bytes,mean_pkt_len,max_pkt_len,mean_iat,bytes_per_sec,label
443,38562,6,0,1,60,60.0,60,0,0,0
0,0,2,0,1,60,60.0,60,0,0,0
5050,5050,17,0,1,74,74.0,74,0,0,0
53343,5355,17,0.18501520156860352,2,158,79.0,79,0.18501520156860352,853.9838816510096,0
54175,5355,17,0.007004499435424805,2,158,79.0,79,0.007004499435424805,22556.929507471323,0
5050,5050,17,0,1,74,74.0,74,0,0,0
42791,1900,17,0.0013976097106933594,3,1503,501.0,546,0.0006988048553466797,1075407.5250767656,0
5353,5353,17,0.9213454723358154,2,168,84.0,84,0.9213454723358154,182.34202592224466,0
58746,5355,17,0.10498571395874023,2,158,79.0,79,0.10498571395874023,1504.9666668180641,0
60681,5355,17,0.10122442245483398,2,158,79.0,79,0.10122442245483398,1560.8881351780406,0
443,52812,6,0.05902528762817383,2,173,86.5,113,0.05902528762817383,2930.947174536495,0
0,0,2,0,1,60,60.0,60,0,0,0
3702,3702,17,0.0010564327239990234,2,1674,837.0,845,0.0010564327239990234,1584577.9498984427,0
5050,5050,17,389.2538483142853,165,46530,282.0,282,2.3734990750871052,119.53639045960432,0
5050,5050,17,389.2490015029907,166,46812,282.0,282,2.359084857593883,120.26235088400176,0
12223,12223,17,10.16191029548645,2,754,377.0,377,10.16191029548645,74.19864750576467,0
5050,5050,17,2.0490739345550537,2,148,74.0,74,2.0490739345550537,72.22775006024244,0
1900,1900,17,0.0019102096557617188,4,1615,403.75,444,0.0006367365519205729,845456.9345981028,0
3702,3702,17,0.0012357234954833984,2,1674,837.0,845,0.0012357234954833984,1354671.9845649237,0
5353,5353,17,0,1,87,87.0,87,0,0,0
52207,5355,17,0.10272717475891113,2,158,79.0,79,0.10272717475891113,1538.054564148268,0
61180,1900,17,0,1,167,167.0,167,0,0,0
53436,5355,17,0.1139364242553711,2,158,79.0,79,0.1139364242553711,1386.7382712122608,0
1740,1740,17,0,1,60,60.0,60,0,0,0
1740,1741,17,0,1,60,60.0,60,0,0,0
1740,1742,17,0,1,60,60.0,60,0,0,0
1740,1743,17,0,1,60,60.0,60,0,0,0
3702,3702,17,0.0007855892181396484,2,1674,837.0,845,0.0007855892181396484,2130884.6421851288,0
5353,5353,17,3.9931063652038574,3,339,113.0,113,1.9965531826019287,84.89631104096404,0
58718,5355,17,0.08858633041381836,2,158,79.0,79,0.08858633041381836,1783.5708879905694,0
59675,5355,17,0.10330653190612793,2,158,79.0,79,0.10330653190612793,1529.428943985562,0
53796,5355,17,0.10095596313476562,2,158,79.0,79,0.10095596313476562,1565.0388059701493,0
53416,3702,17,0,1,1253,1253.0,1253,0,0,0
63735,5355,17,0.0963125228881836,2,158,79.0,79,0.0963125228881836,1640.492796387797,0
443,55070,17,0.3021857738494873,13,8058,619.8461538461538,1274,0.025182147820790608,26665.715918226942,0
5353,5353,17,1.04829740524292,2,168,84.0,84,1.04829740524292,160.2598643855936,0
57621,57621,17,0,1,86,86.0,86,0,0,0
443,38561,6,0,1,60,60.0,60,0,0,0
50740,5355,17,0.10197734832763672,2,158,79.0,79,0.10197734832763672,1549.3636831227614,0
50596,5355,17,0.10529804229736328,2,158,79.0,79,0.10529804229736328,1500.502730656716,0
5353,5353,17,7.886475324630737,7,2162,308.85714285714283,425,1.3144125541051228,274.14020979026265,0
443,61675,6,0,1,66,66.0,66,0,0,0
443,40467,6,0,1,66,66.0,66,0,0,0
49247,5355,17,0.11816596984863281,2,158,79.0,79,0.11816596984863281,1337.10238406534,0
51014,5355,17,0.054689884185791016,2,158,79.0,79,0.054689884185791016,2889.016906001238,0
60729,1900,17,2.9734861850738525,4,664,166.0,167,0.9911620616912842,223.3069059924044,0
3702,3702,17,0.0005309581756591797,2,1674,837.0,845,0.0005309581756591797,3152790.7031881455,0
443,35335,6,0.0010406970977783203,3,198,66.0,78,0.0005203485488891602,190257.0886597938,0
443,19501,6,0.06875944137573242,8,1221,152.625,507,0.009822777339390345,17757.56137005111,0
1900,1900,17,0.0032224655151367188,4,1615,403.75,444,0.0010741551717122395,501169.0559337082,0
3702,3702,17,0.0006072521209716797,2,1674,837.0,845,0.0006072521209716797,2756680.367491166,0
443,38576,6,0,1,66,66.0,66,0,0,0
56176,5355,17,0.04518437385559082,2,158,79.0,79,0.04518437385559082,3496.784098524143,0
3702,3702,17,0.0029420852661132812,2,1674,837.0,845,0.0029420852661132812,568984.1893030794,0
54024,5355,17,0.11351966857910156,2,158,79.0,79,0.11351966857910156,1391.8292924710586,0
3702,3702,17,0.0009303092956542969,2,1674,837.0,845,0.0009303092956542969,1799401.562275756,0
443,26561,6,0,1,172,172.0,172,0,0,0
5353,5353,17,4.053192615509033,3,252,84.0,84,2.0265963077545166,62.17321107211969,0
5050,5050,17,0,1,74,74.0,74,0,0,0
52944,5355,17,0.10457277297973633,2,158,79.0,79,0.10457277297973633,1510.909536946262,0
1900,1900,17,0.0016939640045166016,4,1608,402.0,441,0.0005646546681722006,949252.7560872625,0
5353,5353,17,3.994035482406616,3,252,84.0,84,1.997017741203308,63.09408143969637,0
1740,1740,17,0,1,60,60.0,60,0,0,0
1740,1741,17,0,1,60,60.0,60,0,0,0
1740,1742,17,0,1,60,60.0,60,0,0,0
1740,1743,17,0,1,60,60.0,60,0,0,0
138,138,17,0,1,243,243.0,243,0,0,0
50598,5355,17,0.17633366584777832,2,158,79.0,79,0.17633366584777832,896.0285560920339,0
56742,3702,17,0,1,1253,1253.0,1253,0,0,0
53389,5355,17,0.19788599014282227,2,158,79.0,79,0.19788599014282227,798.4395453461109,0
12223,12223,17,10.164861679077148,3,1107,369.0,369,5.082430839538574,108.9045807950928,0
5353,5353,17,1.0261008739471436,2,168,84.0,84,1.0261008739471436,163.72659283852633,0
5050,5050,17,2.123194694519043,2,148,74.0,74,2.123194694519043,69.7062781769647,0
3702,3702,17,0.0009882450103759766,2,1674,837.0,845,0.0009882450103759766,1693911.917008444,0
3702,3702,17,0.0013370513916015625,2,1674,837.0,845,0.0013370513916015625,1252008.7189728958,0
1900,1900,17,0.21120405197143555,2,828,414.0,414,0.21120405197143555,3920.379331131315,0
60998,5355,17,0.10439610481262207,2,158,79.0,79,0.10439610481262207,1513.4664294572121,0
61498,5355,17,0.10123705863952637,2,158,79.0,79,0.10123705863952637,1560.6933085895826,0
1900,1900,17,0.00508570671081543,4,1615,403.75,444,0.0016952355702718098,317556.6527588955,0
56208,53,17,0,1,87,87.0,87,0,0,0
56208,53,17,0,1,87,87.0,87,0,0,0
53,56208,17,0,1,146,146.0,146,0,0,0
3702,3702,17,0.0011780261993408203,2,1674,837.0,845,0.0011780261993408203,1421021.0273224043,0
5353,5353,17,0,1,136,136.0,136,0,0,0
5050,5050,17,1.7622566223144531,2,148,74.0,74,1.7622566223144531,83.983228166636,0
50473,5355,17,0.42084550857543945,2,174,87.0,87,0.42084550857543945,413.45338480381884,0
56622,5355,17,0.0862114429473877,2,158,79.0,79,0.0862114429473877,1832.7033465432512,0
54352,5355,17,0.15285563468933105,2,158,79.0,79,0.15285563468933105,1033.6550583897317,0
59030,1900,17,0.2880871295928955,6,3006,501.0,546,0.0576174259185791,10434.343263608715,0
59020,5355,17,0.10046124458312988,2,158,79.0,79,0.10046124458312988,1572.7457952131763,0
61989,5355,17,0.1031186580657959,2,158,79.0,79,0.1031186580657959,1532.2154396073163,0
12223,12223,17,9.923828125,3,1140,380.0,380,4.9619140625,114.8750246014564,0
137,137,17,3.318948268890381,3,276,92.0,92,1.6594741344451904,83.15887372727104,0
0,0,1,3.313767433166504,3,372,124.0,124,1.656883716583252,112.25893412940317,0
5353,5353,17,4.00138521194458,3,252,84.0,84,2.00069260597229,62.97819046458011,0
42346,3702,17,0,1,1253,1253.0,1253,0,0,0
137,137,17,1.5942888259887695,3,276,92.0,92,0.7971444129943848,173.11794168087846,0
54148,5355,17,0,1,66,66.0,66,0,0,0
49255,5355,17,0.1574091911315918,2,158,79.0,79,0.1574091911315918,1003.7533314551772,0
50099,5355,17,0.10922956466674805,2,158,79.0,79,0.10922956466674805,1446.4948247486586,0
5353,5353,17,31.73381209373474,18,4002,222.33333333333334,449,1.8666948290432201,126.11154273489007,0
5353,5353,17,7.826472997665405,7,2170,310.0,427,1.3044121662775676,277.26410103852646,0
58586,1900,17,3.0728204250335693,4,848,212.0,212,1.0242734750111897,275.96796516045544,0
49983,5355,17,0.4247395992279053,2,172,86.0,86,0.4247395992279053,404.954000786983,0
55643,5355,17,0.10060310363769531,2,158,79.0,79,0.10060310363769531,1570.5280879704237,0
54674,5355,17,0.1010751724243164,2,158,79.0,79,0.1010751724243164,1563.1929801386989,0
443,38576,6,0.30735135078430176,3,213,71.0,93,0.15367567539215088,693.0179400756327,0
3702,3702,17,0.0006167888641357422,2,1674,837.0,845,0.0006167888641357422,2714056.7823734055,0
0,0,2,187.57524061203003,31,1860,60.0,60,6.252508020401001,9.916020866779098,0
12223,12223,17,9.964134216308594,3,1131,377.0,377,4.982067108154297,113.50710211719738,0
0,0,1,3.303997755050659,3,372,124.0,124,1.6519988775253296,112.59087553293335,0
5050,5050,17,2.063997268676758,2,148,74.0,74,2.063997268676758,71.70552124561858,0
3702,3702,17,0.0016024112701416016,2,1674,837.0,845,0.0016024112701416016,1044675.6280315429,0
3702,3702,17,0.0010836124420166016,2,1674,837.0,845,0.0010836124420166016,1544832.7603960396,0
55243,5355,17,0.19489049911499023,2,158,79.0,79,0.19489049911499023,810.7116597139816,0
61417,5355,17,0.1554262638092041,2,158,79.0,79,0.1554262638092041,1016.5592103143863,0
3702,3702,17,0.001020669937133789,2,1674,837.0,845,0.001020669937133789,1640099.2515767345,0
12223,12223,17,10.028597831726074,3,1131,377.0,377,5.014298915863037,112.77748085799325,0
5050,5050,17,2.0473780632019043,2,148,74.0,74,2.0473780632019043,72.28757729705382,0
5050,5050,17,1.9641027450561523,2,148,74.0,74,1.9641027450561523,75.35247347549976,0
5353,5353,17,0.8551356792449951,2,168,84.0,84,0.8551356792449951,196.4600519865202,0
62560,5355,17,0.22034072875976562,2,158,79.0,79,0.22034072875976562,717.0712418413808,0
58847,5355,17,0.12252640724182129,2,158,79.0,79,0.12252640724182129,1289.5179378610776,0
60476,5355,17,0.4117717742919922,2,172,86.0,86,0.4117717742919922,417.70711529642824,0
5050,5050,17,21.399102210998535,7,2002,286.0,286,3.5665170351664224,93.55532677305632,0
57597,5355,17,0.09444522857666016,2,158,79.0,79,0.09444522857666016,1672.9272868639746,0
56544,5355,17,0.09760165214538574,2,158,79.0,79,0.09760165214538574,1618.8250560005472,0
3702,3702,17,0.0011019706726074219,2,1674,837.0,845,0.0011019706726074219,1519096.6888792731,0
3702,3702,17,0.0017242431640625,2,1674,837.0,845,0.0017242431640625,970860.7433628319,0
51400,5355,17,0.10334181785583496,2,158,79.0,79,0.10334181785583496,1528.9067221598027,0
5353,5353,17,4.118019104003906,3,339,113.0,113,2.059009552001953,82.3211333989184,0
59903,1900,17,2.982172966003418,4,848,212.0,212,0.9940576553344727,284.35641046550484,0
5050,5050,17,1.9595844745635986,2,148,74.0,74,1.9595844745635986,75.52621584887773,0
64857,5355,17,0.10305428504943848,2,158,79.0,79,0.10305428504943848,1533.1725403189425,0
53754,5355,17,0.28452062606811523,2,158,79.0,79,0.28452062606811523,555.3200208485913,0
55088,5355,17,0.08892536163330078,2,158,79.0,79,0.08892536163330078,1776.7709582283233,0
5353,5353,17,26.776517868041992,9,3012,334.6666666666667,425,3.347064733505249,112.48662036055286,0
57621,57621,17,0,1,86,86.0,86,0,0,0
50929,5355,17,0,1,79,79.0,79,0,0,0
50136,5355,17,0.08648228645324707,2,158,79.0,79,0.08648228645324707,1826.9637226279385,0
51598,1900,17,2.9768898487091064,4,848,212.0,212,0.9922966162363688,284.8610607368376,0
0,0,1,0,1,74,74.0,74,0,0,0
5353,5353,17,0,1,136,136.0,136,0,0,0
0,0,1,0,1,74,74.0,74,0,0,0
56617,5355,17,0,1,88,88.0,88,0,0,0
137,137,17,0,1,253,253.0,253,0,0,0
5355,56617,17,0,1,137,137.0,137,0,0,0
59874,5355,17,0.13630008697509766,2,174,87.0,87,0.13630008697509766,1276.5949300662603,0
54720,5355,17,0.22351741790771484,2,170,85.0,85,0.22351741790771484,760.5671253333334,0
57769,5355,17,0.3456707000732422,2,174,87.0,87,0.3456707000732422,503.36924698313203,0
50931,5355,17,0.4047877788543701,2,174,87.0,87,0.4047877788543701,429.8548747999621,0
57194,5355,17,0.10803484916687012,2,158,79.0,79,0.10803484916687012,1462.4910500495441,0
1900,1900,17,0.001813650131225586,4,1615,403.75,444,0.0006045500437418619,890469.4307874326,0
57234,5355,17,0.42533254623413086,2,174,87.0,87,0.42533254623413086,409.0916661341477,0
63026,5355,17,0.4253273010253906,2,172,86.0,86,0.4253273010253906,404.3944500748899,0
64698,5355,17,0.4192535877227783,2,172,86.0,86,0.4192535877227783,410.25289952612405,0
65294,5355,17,0.10739278793334961,2,158,79.0,79,0.10739278793334961,1471.234735968102,0
5353,5353,17,0,1,134,134.0,134,0,0,0
63838,5355,17,0.4148283004760742,2,172,86.0,86,0.4148283004760742,414.62937751017864,0
57741,5355,17,0.4194355010986328,2,170,85.0,85,0.4194355010986328,405.30665514654055,0
58439,5355,17,0.41626882553100586,2,172,86.0,86,0.41626882553100586,413.19452587061085,0
5353,5353,17,0,1,135,135.0,135,0,0,0
52351,5355,17,0.41666460037231445,2,172,86.0,86,0.41666460037231445,412.80204712929253,0
60103,5355,17,0.41048097610473633,2,174,87.0,87,0.41048097610473633,423.8929697818761,0
0,0,2,0.14073944091796875,2,120,60.0,60,0.14073944091796875,852.6394535696861,0
5353,5353,17,0,1,136,136.0,136,0,0,0
53,56370,17,17.459940433502197,18,2621,145.61111111111111,147,1.0270553196177763,150.1150596694371,0
0,0,2,9.433121681213379,3,180,60.0,60,4.7165608406066895,19.08170021367165,0
5353,5353,17,15.875060081481934,8,2858,357.25,490,2.2678657259259904,180.03081470751866,0
12223,12223,17,9.897935390472412,3,1131,377.0,377,4.948967695236206,114.26625406028431,0
0,0,2,9.599081039428711,2,120,60.0,60,9.599081039428711,12.50119667779592,0
12223,12223,17,4.968814134597778,2,738,369.0,369,4.968814134597778,148.52638476881577,0
0,0,1,3.7484476566314697,4,446,111.5,124,1.24948255221049,118.98258715470405,0
0,0,1,3.7484889030456543,4,446,111.5,124,1.249496301015218,118.98127793245544,0
0,0,2,9.760246515274048,3,180,60.0,60,4.880123257637024,18.442157144116557,0
0,0,1,3.7563636302948,4,446,111.5,124,1.2521212100982666,118.73184917536801,0
53,52178,17,2.183941125869751,10,1453,145.3,146,0.242660125096639,665.3109750938662,0
0,0,1,3.7433502674102783,4,446,111.5,124,1.2477834224700928,119.14460794195233,0
0,0,1,3.7503232955932617,4,446,111.5,124,1.250107765197754,118.92308071788447,0
137,137,17,3.3152949810028076,3,597,199.0,199,1.6576474905014038,180.0744740425541,0
0,0,1,3.7451329231262207,4,446,111.5,124,1.2483776410420735,119.0878959851991,0
0,0,1,3.7703545093536377,4,446,111.5,124,1.2567848364512126,118.29126383037627,0
0,0,1,3.7488162517547607,4,446,111.5,124,1.249605417251587,118.97088842144092,0
5353,5353,17,8.465238332748413,8,2298,287.25,425,1.209319761821202,271.46311889530784,0
0,0,1,3.754788398742676,4,446,111.5,124,1.2515961329142253,118.78166027927088,0
0,0,1,3.7506752014160156,4,446,111.5,124,1.2502250671386719,118.91192280035841,0
0,0,1,3.7491965293884277,4,446,111.5,124,1.2497321764628093,118.95882131117621,0
49159,5355,17,0.41259765625,2,172,86.0,86,0.41259765625,416.8710059171598,0
5353,5353,17,4.01050591468811,3,252,84.0,84,2.005252957344055,62.83496530377205,0
0,0,1,3.7453384399414062,4,446,111.5,124,1.2484461466471355,119.08136131136321,0
52536,5355,17,0.41191577911376953,2,174,87.0,87,0.41191577911376953,422.4164472998784,0
58274,5355,17,0.4200911521911621,2,174,87.0,87,0.4200911521911621,414.19582176970357,0
0,0,1,3.751589059829712,4,446,111.5,124,1.250529686609904,118.88295676505794,0
56035,5355,17,0.41679811477661133,2,176,88.0,88,0.41679811477661133,422.26678519006646,0
58039,5355,17,0.417252779006958,2,174,87.0,87,0.417252779006958,417.0133999205753,0
63366,5355,17,0.41321802139282227,2,174,87.0,87,0.41321802139282227,421.08521650024636,0
0,0,1,3.736123561859131,4,446,111.5,124,1.2453745206197102,119.37506686156443,0
0,0,1,3.7461419105529785,4,446,111.5,124,1.2487139701843262,119.05582080155759,0
63709,5355,17,0.4149971008300781,2,174,87.0,87,0.4149971008300781,419.28003750379173,0
5353,5353,17,0,1,136,136.0,136,0,0,0
5353,5353,17,0,1,134,134.0,134,0,0,0
63381,5355,17,0.4284801483154297,2,172,86.0,86,0.4284801483154297,401.418830431744,0
55722,5355,17,0.4147214889526367,2,174,87.0,87,0.4147214889526367,419.5586788604332,0
50305,5355,17,0.41158056259155273,2,174,87.0,87,0.41158056259155273,422.76048923300436,0
57931,5355,17,0.42509913444519043,2,172,86.0,86,0.42509913444519043,404.61150367780056,0
64065,5355,17,0.08449840545654297,2,158,79.0,79,0.08449840545654297,1869.8577700529327,0
60147,5355,17,0.108123779296875,2,158,79.0,79,0.108123779296875,1461.2881738639571,0
59324,5355,17,0.4156975746154785,2,172,86.0,86,0.4156975746154785,413.7623371007168,0
53093,5355,17,0.41455769538879395,2,172,86.0,86,0.41455769538879395,414.90002938840485,0
5353,5353,17,0,1,84,84.0,84,0,0,0
3702,3702,17,0.001779794692993164,2,1674,837.0,845,0.001779794692993164,940557.9231078366,0
62047,5355,17,0.4137718677520752,2,172,86.0,86,0.4137718677520752,415.6879996081787,0
3702,3702,17,0.0015325546264648438,2,1674,837.0,845,0.0015325546264648438,1092293.8543870565,0
5050,5050,17,2.0468738079071045,2,148,74.0,74,2.0468738079071045,72.305385621856,0
3702,3702,17,0.0006952285766601562,2,1674,837.0,845,0.0006952285766601562,2407841.185185185,0
57721,5355,17,0.10696196556091309,2,158,79.0,79,0.10696196556091309,1477.1605885460433,0
58260,5355,17,0,1,79,79.0,79,0,0,0
3702,3702,17,0.0009541511535644531,2,1674,837.0,845,0.0009541511535644531,1754439.0044977511,0
58580,3702,17,0,1,1253,1253.0,1253,0,0,0
443,52812,6,0,1,66,66.0,66,0,0,0
1740,1740,17,0,1,60,60.0,60,0,0,0
1740,1741,17,0,1,60,60.0,60,0,0,0
1740,1742,17,0,1,60,60.0,60,0,0,0
1740,1743,17,0,1,60,60.0,60,0,0,0
54763,5355,17,0.15253496170043945,2,158,79.0,79,0.15253496170043945,1035.8281028731842,0
52812,5355,17,0.10146689414978027,2,158,79.0,79,0.10146689414978027,1557.1581383654893,0
5353,5353,17,0.9801480770111084,2,168,84.0,84,0.9801480770111084,171.40267265769066,0
443,50893,17,0.2893531322479248,13,8057,619.7692307692307,1274,0.0241127610206604,27844.868785096012,0
443,4497,6,0.0005686283111572266,2,138,69.0,78,0.0005686283111572266,242689.28805031447,0
443,61582,6,0,1,60,60.0,60,0,0,0
61211,5355,17,0.1284620761871338,2,158,79.0,79,0.1284620761871338,1229.934971390604,0
64241,5355,17,0.10741639137268066,2,158,79.0,79,0.10741639137268066,1470.9114501139752,0
5353,5353,17,18.395408391952515,4,743,185.75,426,6.131802797317505,40.39051398962374,0
27036,27036,17,17.066845417022705,6,975,162.5,243,3.413369083404541,57.12830790788799,0
12223,12223,17,10.213923692703247,3,1134,378.0,378,5.1069618463516235,111.02491404063665,0
12223,12223,17,10.08363962173462,3,1131,377.0,377,5.04181981086731,112.16188225947744,0
5050,5050,17,2.0466105937957764,2,148,74.0,74,2.0466105937957764,72.31468480064379,0
5353,5353,17,4.108144044876099,3,252,84.0,84,2.0540720224380493,61.34156866147577,0
53745,5355,17,0.087738037109375,2,158,79.0,79,0.087738037109375,1800.815304347826,0
63258,5355,17,0.17374610900878906,2,158,79.0,79,0.17374610900878906,909.3728826583821,0
443,49439,6,0,1,66,66.0,66,0,0,0
5050,5050,17,0,1,286,286.0,286,0,0,0
5050,5050,17,1.9180524349212646,2,148,74.0,74,1.9180524349212646,77.1616027306758,0
53447,5355,17,0.22208905220031738,2,158,79.0,79,0.22208905220031738,711.4263329715548,0
53127,5355,17,0.006394386291503906,2,158,79.0,79,0.006394386291503906,24709.17345264728,0
443,61675,6,0,1,66,66.0,66,0,0,0
57114,1900,17,2.9720852375030518,4,848,212.0,212,0.990695079167684,285.32156120543607,0
443,40467,6,0,1,66,66.0,66,0,0,0
55040,5355,17,0.08585762977600098,2,158,79.0,79,0.08585762977600098,1840.2557863781647,0
51376,5355,17,0.1986687183380127,2,158,79.0,79,0.1986687183380127,795.2938002608977,0
54610,5355,17,0.10331559181213379,2,158,79.0,79,0.10331559181213379,1529.2948259668572,0
60374,5355,17,0.10634541511535645,2,158,79.0,79,0.10634541511535645,1485.7246062617,0
443,26561,6,0.0005738735198974609,2,238,119.0,172,0.0005738735198974609,414725.5305359369,0
59027,5355,17,0.2795398235321045,2,158,79.0,79,0.2795398235321045,565.2146374123116,0
53758,5355,17,0.012296915054321289,2,158,79.0,79,0.012296915054321289,12848.75103243694,0
3702,3702,17,0.0007913112640380859,2,1674,837.0,845,0.0007913112640380859,2115476.0156673696,0
5050,5050,17,2.0821990966796875,2,148,74.0,74,2.0821990966796875,71.0786976307902,0
5050,5050,17,1.9468398094177246,2,148,74.0,74,1.9468398094177246,76.02063574211837,0
5353,5353,17,1.0168848037719727,2,168,84.0,84,1.0168848037719727,165.21045390473992,0
3702,3702,17,0.006499767303466797,2,1674,837.0,845,0.006499767303466797,257547.6816080992,0
3702,3702,17,0.0029714107513427734,2,1674,837.0,845,0.0029714107513427734,563368.7632191286,0
52725,5355,17,0.23510217666625977,2,158,79.0,79,0.23510217666625977,672.0482227788539,0
3702,3702,17,0.0005230903625488281,2,1674,837.0,845,0.0005230903625488281,3200211.894257065,0
59452,5355,17,0.08214855194091797,2,158,79.0,79,0.08214855194091797,1923.344919258408,0
5050,5050,17,1.9472322463989258,2,148,74.0,74,1.9472322463989258,76.00531486354582,0
63366,5355,17,0.2278270721435547,2,158,79.0,79,0.2278270721435547,693.5084514470853,0
58634,5355,17,0.4074254035949707,2,158,79.0,79,0.4074254035949707,387.80105169158963,0
1740,1740,17,0,1,60,60.0,60,0,0,0
1740,1741,17,0,1,60,60.0,60,0,0,0
1740,1742,17,0,1,60,60.0,60,0,0,0
1740,1743,17,0,1,60,60.0,60,0,0,0
1900,1900,17,0.0018074512481689453,4,1615,403.75,444,0.0006024837493896484,893523.4085213032,0
3702,3702,17,15.959592580795288,4,3348,837.0,845,5.31986419359843,209.77979124785182,0
3702,3702,17,16.200302600860596,4,3348,837.0,845,5.400100866953532,206.66280639857598,0
12223,12223,17,10.032348871231079,3,1131,377.0,377,5.0161744356155396,112.7353139844721,0
5353,5353,17,3.070009469985962,2,226,113.0,113,3.070009469985962,73.61540809873574,0
64296,1900,17,2.9709866046905518,4,868,217.0,217,0.990328868230184,292.15883997242327,0
60834,5355,17,0.10201239585876465,2,158,79.0,79,0.10201239585876465,1548.8313814210358,0
5353,5353,17,0,1,490,490.0,490,0,0,0
52999,5355,17,0.19351458549499512,2,158,79.0,79,0.19351458549499512,816.4759240025676,0
0,0,2,0,1,60,60.0,60,0,0,0
59165,5355,17,0.10307097434997559,2,158,79.0,79,0.10307097434997559,1532.9242883017087,0
57058,5355,17,0.10519957542419434,2,158,79.0,79,0.10519957542419434,1501.9072022192054,0
57621,57621,17,0,1,86,86.0,86,0,0,0
3702,3702,17,15.927630424499512,4,3348,837.0,845,5.309210141499837,210.20075872994792,0
5050,5050,17,1.9476954936981201,2,148,74.0,74,1.9476954936981201,75.98723747057096,0
50294,1900,17,0.2411034107208252,6,3006,501.0,546,0.04822068214416504,12467.679287542978,0
5353,5353,17,1.0255296230316162,2,168,84.0,84,1.0255296230316162,163.81779348642053,0
60360,5355,17,0.10146284103393555,2,158,79.0,79,0.10146284103393555,1557.2203418506178,0
56617,5355,17,0.1022496223449707,2,158,79.0,79,0.1022496223449707,1545.2379810943278,0
44431,3702,17,0,1,1253,1253.0,1253,0,0,0
59153,5355,17,0.10425114631652832,2,158,79.0,79,0.10425114631652832,1515.5708649982505,0
5353,5353,17,0,1,425,425.0,425,0,0,0
65073,5355,17,0.10210204124450684,2,158,79.0,79,0.10210204124450684,1547.471510600191,0
0,0,2,0,1,60,60.0,60,0,0,0
5353,5353,17,7.8884336948394775,7,2162,308.85714285714283,425,1.3147389491399128,274.0721521706338,0
5353,5353,17,4.093083143234253,2,168,84.0,84,4.093083143234253,41.044853994158196,0
5353,5353,17,3.069349527359009,3,246,82.0,82,1.5346747636795044,80.14727479136866,0
53,65447,17,0,1,145,145.0,145,0,0,0
51907,5355,17,0.4088876247406006,2,172,86.0,86,0.4088876247406006,420.65347443351277,0
50334,5355,17,0,1,79,79.0,79,0,0,0
58171,5355,17,0.023048877716064453,2,158,79.0,79,0.023048877716064453,6854.997538117798,0
0,0,1,3.303332805633545,3,372,124.0,124,1.6516664028167725,112.61353968500738,0
51419,1900,17,0.3065958023071289,6,3006,501.0,546,0.061319160461425784,9804.439517370734,0
51272,5355,17,0.1041557788848877,2,158,79.0,79,0.1041557788848877,1516.9585566118285,0
52566,5355,17,0.09665536880493164,2,158,79.0,79,0.09665536880493164,1634.673810193339,0
3702,3702,17,0.0013549327850341797,2,1674,837.0,845,0.0013549327850341797,1235485.640682738,0
5353,5353,17,0,1,84,84.0,84,0,0,0
3702,3702,17,0.001058340072631836,2,1674,837.0,845,0.001058340072631836,1581722.2113088532,0
1740,1740,17,0,1,60,60.0,60,0,0,0
1740,1741,17,0,1,60,60.0,60,0,0,0
1740,1742,17,0,1,60,60.0,60,0,0,0
1740,1743,17,0,1,60,60.0,60,0,0,0
3702,3702,17,0.0012710094451904297,2,1674,837.0,845,0.0012710094451904297,1317063.3832301633,0
443,20651,6,76.73539447784424,59,6908,117.08474576271186,488,1.3230240427214524,90.02364615450752,0
5050,5050,17,1.944122076034546,2,148,74.0,74,1.944122076034546,76.12690675365292,0
3702,3702,17,0.0008764266967773438,2,1674,837.0,845,0.0008764266967773438,1910028.5353645266,0
53964,5355,17,0.10076618194580078,2,158,79.0,79,0.10076618194580078,1567.9863715088823,0
58890,5355,17,0.10309386253356934,2,158,79.0,79,0.10309386253356934,1532.5839590940943,0
5353,5353,17,0,1,136,136.0,136,0,0,0
5353,5353,17,0.9847757816314697,2,168,84.0,84,0.9847757816314697,170.5972091653958,0
1900,1900,17,0.20770788192749023,2,828,414.0,414,0.20770788192749023,3986.367740676546,0
53074,5355,17,0.41877079010009766,2,174,87.0,87,0.41877079010009766,415.5017592282624,0
50493,5355,17,0,1,79,79.0,79,0,0,0
62539,5355,17,0.10479283332824707,2,158,79.0,79,0.10479283332824707,1507.7366932630769,0
0,0,2,9.620246410369873,4,240,60.0,60,3.2067488034566245,24.947385936112696,0
12223,12223,17,10.055510520935059,3,1107,369.0,369,5.027755260467529,110.08889083207487,0
443,63870,6,0.3122589588165283,21,6374,303.5238095238095,1506,0.015612947940826415,20412.54484469451,0
58088,5355,17,0.10863685607910156,2,158,79.0,79,0.10863685607910156,1454.3867127833278,0
51198,5355,17,0.10746312141418457,2,158,79.0,79,0.10746312141418457,1470.2718283329598,0
0,0,2,9.775874614715576,4,240,60.0,60,3.258624871571859,24.55023304398045,0
5050,5050,17,1.978217363357544,2,148,74.0,74,1.978217363357544,74.81483215211796,0
3702,3702,17,0.0576629638671875,2,1674,837.0,845,0.0576629638671875,29030.765811061126,0
55321,5355,17,0.10462760925292969,2,158,79.0,79,0.10462760925292969,1510.11765563759,0
54171,5355,17,0.09864163398742676,2,158,79.0,79,0.09864163398742676,1601.7577326439998,0
